"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x75547767","x1386625742738321416",2021-04-26 10:18:33,"honshomyoshu","@TVMohandasPai @MinhazMerchant @thesuniljain @republic Critical shortage of Oxygen, drugs and medical care","Twitter for iPhone",51,"x1386625380153389061","x75547767","honshomyoshu",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1274690550 x18373968 x416857073 x811972460560019456","TVMohandasPai MinhazMerchant thesuniljain republic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/honshomyoshu/status/1386625742738321416","ManThari","Bangalore","Interests:  PublicPolicy, Politics& System thinking. Dislike fanaticism of all shades.(L or R) ReTwt not endorsement",,FALSE,261,511,12,17877,34916,2009-09-19 13:24:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/75547767/1462642480","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/648737789731667969/SiDpmmMR_normal.png"
"x89732309","x1386624296743694337",2021-04-26 10:12:49,"bainjal","So people dying because of critical shortages of oxygen, beds &amp; drugs are faking it? Epic from this incompetent minister https://t.co/roExy2XXI3","Twitter for iPhone",124,,,,TRUE,FALSE,264,81,,,,,"twitter.com/ddnewslive/sta<U+2026>","https://t.co/roExy2XXI3","https://twitter.com/ddnewslive/status/1386603271075209225",,,,,,,,,,,"en","x1386603271075209225","Health Minister @drharshvardha addresses concerns raised regarding phase-3 of the #COVID19 vaccination strategy

""There is no need for a <U+2018>crisis of confidence' regarding the alleged shortage of diagnostics and vaccines because there are none""
Details: https://t.co/OyFjh4LUWi https://t.co/uc4j5oDq5C",2021-04-26 08:49:16,"TweetDeck",218,46,"x1100927498","DDNewslive","DD News",3187203,82,190395,"New Delhi, India","Official Twitter account of DD News, the Public Broadcaster of India. <U+0939><U+093F><U+0902><U+0926><U+0940> <U+092E><U+0947><U+0902> @DDNewsHindi. Follow us on- https://t.co/hUdIpLotbt",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bainjal/status/1386624296743694337","Swati Chaturvedi","New Delhi","Print and Broadcast journalist. Author. Daddy's girl Penguin & ""I am a troll"" inside the Bjp's secret digital Army Juggernaut. Columnist @ndtv, @GulfNews",,FALSE,431795,320,567,93172,156403,2009-11-13 16:13:37,TRUE,,,,"https://pbs.twimg.com/profile_banners/89732309/1486181788","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351478246957699072/M2wtCKsQ_normal.jpg"
"x1262904454925426692","x1386623761978437632",2021-04-26 10:10:41,"dwarf_shortage","@ai1qaz2wsx3edc Dreck? drugs? ouch, sounds like our stories are similar,  heh.","Twitter for Android",62,"x1386610325903007744","x2773597844","ai1qaz2wsx3edc",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2773597844","ai1qaz2wsx3edc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dwarf_shortage/status/1386623761978437632","<U+05D0><U+05D1><U+05D9>","Earth","I'm going to say what I think. You should too. Blocked by Piers Morgan with zero reply to anything I ever said.",,FALSE,134,424,0,1824,2173,2020-05-20 00:34:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1262904454925426692/1589935862",,"http://pbs.twimg.com/profile_images/1371638860480925698/wfB490F-_normal.jpg"
"x22934852","x1386622389572620295",2021-04-26 10:05:14,"ajaxjackss","@balajis India is Not facing funds shortage. It's the lack of availability of oxygen, drug and other medical equipments due to an unimaginable surge in demand for these. At this moment donating these things would be more beneficial than donating money.","Twitter for Android",243,"x1386598728723689472","x2178012643","balajis",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2178012643","balajis","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ajaxjackss/status/1386622389572620295","Ajax","Hyderabad","Proud Indian <U+0001F1EE><U+0001F1F3>  Interests: ecommerce, cricket and politics.
#CheeniKam #ChineseVirus #MakeChinaPay",,FALSE,384,194,4,17901,225,2009-03-05 15:54:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/22934852/1388212652","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1360134633564770310/0sc_yv3D_normal.jpg"
"x2169586586","x1386621512463962114",2021-04-26 10:01:45,"Abhina_Prakash","To all print &amp; TV media houses: Stop being part of the criminality of running ads of Kejriwal when Delhi is dying &amp; there is an acute shortage of life-saving equipments &amp; drugs. Return the taxpayers money. Have some shame, have some humanity. #StopKejriwalAds","Twitter for iPhone",271,,,,FALSE,FALSE,645,245,,,"StopKejriwalAds",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Abhina_Prakash/status/1386621512463962114","Abhinav Prakash","Delhi-Awadh","Elites ask can the subaltern speak? YouTube https://t.co/6rPaD3hYQe Patreon https://t.co/7USVPEiSfx",,FALSE,67563,657,263,10049,3813,2013-11-02 04:52:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/2169586586/1579454355","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1381566326246760450/JgAqU115_normal.jpg"
"x399805449","x1386619813393428481",2021-04-26 09:55:00,"cme_ejaz","@thesuniljain @narendramodi @INCIndia It seems the masterstroke has not affected you that is the reason you call it misteps.  Oxygen shortage, drugs sold in black, bed shortages in hospital, waiting in crematorium, ambulances not available.   The prime moron was  happy to see large crowds  just few days back.","Twitter for Android",272,"x1386596457801601032","x416857073","thesuniljain",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x416857073 x18839785 x1153045459","thesuniljain narendramodi INCIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cme_ejaz/status/1386619813393428481","ejaz","","",,FALSE,39,1027,0,1075,1040,2011-10-28 02:13:41,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1365653614765735937/3qmdMsHj_normal.jpg"
"x2835083990","x1386617921087053831",2021-04-26 09:47:29,"medico1800","@rjraunac @upcoprahul I guess there is shortage in Agra. If not found then contact drug inspector. https://t.co/11rZpvBkp5","Twitter for Android",76,"x1386617327198752772","x2835083990","medico1800",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/Ez5BpOrXMAA4Mtd.jpg","https://t.co/11rZpvBkp5","https://twitter.com/medico1800/status/1386617921087053831/photo/1","photo","http://pbs.twimg.com/media/Ez5BpOrXMAA4Mtd.jpg","https://t.co/11rZpvBkp5","https://twitter.com/medico1800/status/1386617921087053831/photo/1",,"x97367270 x720101708","rjraunac upcoprahul","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/medico1800/status/1386617921087053831","Just Take It<U+0001F489>","","Medical Student.",,FALSE,248,624,0,12024,42217,2014-09-28 13:28:11,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1388342711086813184/KOzd0thf_normal.jpg"
"x1352705725601099778","x1386605450498650115",2021-04-26 08:57:55,"rich_twitty","@BareReality Yet one anecdote from a Brazilian doctor on drug shortages runs for two days.","Twitter Web App",77,"x1386326438660431875","x1361872532","BareReality",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1361872532","BareReality","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rich_twitty/status/1386605450498650115","Rich_twitty","","",,FALSE,2,1,0,69,74,2021-01-22 19:52:52,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1352706400175194113/gpHMKG6y_normal.jpg"
"x767739126884003840","x1386604275640401920",2021-04-26 08:53:15,"DrAmitSingh001","@Reetu4 @Abhilas21026517 4- PM is a post not a Person. PM only chooses his cabinet which is called Government.
5- People our not only dying from Corona but they are dying from mismanagement like shortage of oxygen, life saving drugs, hospitals, beds and many more. It is the responsibility of Government.","Twitter for Android",279,"x1386602257781690368","x767739126884003840","DrAmitSingh001",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x171873299 x821631966030299139","Reetu4 Abhilas21026517","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrAmitSingh001/status/1386604275640401920","Amit Singh","Lucknow, India","A COMMON MAN | Views are personal.",,FALSE,870,693,0,73452,65442,2016-08-22 15:04:06,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1383065823422644229/y-fW-cYs_normal.jpg"
"x951083996","x1386595518269194243",2021-04-26 08:18:27,"ANSHUBAJPAI1","@INCIndia By telling a lie 100 times it does not become true. But the UP government is bent on making the lie that there is no shortage of oxygen and other life-saving drugs true in this disaster.","Twitter Web App",186,"x1386587106206617602","x1153045459","INCIndia",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x1153045459","INCIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ANSHUBAJPAI1/status/1386595518269194243","ANSHU BAJPAI","","Congress supporter",,FALSE,404,30,1,106054,41399,2012-11-16 05:56:24,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376906167226535937/W38pzRq7_normal.jpg"
"x1913449010","x1386594548298682372",2021-04-26 08:14:36,"humeirabadsha","There is a huge shortage of drugs to treat severe COVID in India. My colleagues have been using Tofacitinib in severe cases where Tocilizumab is not available with good results. This may be an option. @sumanthraman @VincentRK  https://t.co/WwSu2xAeoA","Twitter for iPhone",256,,,,FALSE,FALSE,7,6,,,,,"pubmed.ncbi.nlm.nih.gov/33817559/","https://t.co/WwSu2xAeoA","https://pubmed.ncbi.nlm.nih.gov/33817559/",,,,,,,,,"x54436268 x24261916","sumanthraman VincentRK","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/humeirabadsha/status/1386594548298682372","docbadsha","Dubai, United Arab Emirates ","American Board Certified Rheumatolgist. Consultant Rheumatologist at Dr. Humeira Badsha Medical Center and Apollo hospitals Chennai","https://t.co/QkbxSIxsiK",FALSE,1149,357,9,1721,5519,2013-09-28 07:23:23,FALSE,"https://t.co/QkbxSIxsiK","http://www.drbadshamedical.com",,"https://pbs.twimg.com/profile_banners/1913449010/1460992326","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/682561916305186820/r5hfpTPW_normal.jpg"
"x1381682617","x1386590077099278337",2021-04-26 07:56:50,"dnm_Orignal","You never complained about popcorn being sold at 400 while movie tickets costed 200. And now when a live saving drug is costing more due to raw material shortages/ production delays you are trying to spread fake propaganda. Shame. https://t.co/496sPkfuXV","Twitter for iPhone",230,,,,TRUE,FALSE,2,2,,,,,"twitter.com/FarOutAkhtar/s<U+2026>","https://t.co/496sPkfuXV","https://twitter.com/FarOutAkhtar/status/1385821604865658885",,,,,,,,,,,"en","x1385821604865658885","After saying that you were making profit even at 150/vaccine, we will now be asked to pay the most of any country for it. Please explain why @SerumInstIndia https://t.co/ozFXXlHIDG",2021-04-24 05:03:12,"Twitter for iPhone",23251,5512,"x97865628","FarOutAkhtar","Farhan Akhtar",12598803,366,8700,"Mumbai, India","Writer. Director. Actor. Producer. Singer/Songwriter. Founder @MardOfficial Initiative | @UN_Women Goodwill Ambassador(South Asia)",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dnm_Orignal/status/1386590077099278337","Darshan Mehta","Mumbai, India","All tweets are for educational purposes only. Learner of Markets and economics. |Not Sebi Registered. |Strengthen your instincts through education!|  #Invest",,FALSE,136,712,1,433,19380,2013-04-26 11:16:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1381682617/1615381581","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/888817496836292609/G7xdJA8P_normal.jpg"
"x1065553921417060352","x1386588918452195328",2021-04-26 07:52:14,"MrTardigradeUK","@IN_RESOLVE @summerbreeze712 The oxygen shortage does appear to be genuine. Manufacturing OK; distribution a problem. The dubious part is  people dying everywhere narrative - not consistent with anything we know about this virus.

And, as with UK, why are they not using widely available drugs?","Twitter for iPhone",267,"x1386584237688635395","x960103512","IN_RESOLVE",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x960103512 x840194109017075714","IN_RESOLVE summerbreeze712","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MrTardigradeUK/status/1386588918452195328","Ian of Beaconsfield <U+0001F1EC><U+0001F1E7> <U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F> <U+0001F1EE><U+0001F1F9>","Beaconsfield","Calm. Considered. Thinker. Problem solver. Big-picture theorist. Globalism, CV19. Climate. EU, China, UK Establishment. Science. Tip: brush your tongue.","https://t.co/FMtxhPpPxo",FALSE,4658,5005,17,29391,16319,2018-11-22 10:33:46,FALSE,"https://t.co/FMtxhPpPxo","https://vimeo.com/164968052",,"https://pbs.twimg.com/profile_banners/1065553921417060352/1610619492",,"http://pbs.twimg.com/profile_images/1250176934362963972/tw6vpDlm_normal.jpg"
"x51584194","x1385653820827394048",2021-04-23 17:56:29,"Radhika_Khera","There is National Health Emergency in the country.

People are dying outside hospitals gasping for oxygen. No hospital beds. Shortage of life saving drugs.

Member of Parliament like @GautamGambhir have their focus on IPL.

Do we really need IPL to be on right now?? https://t.co/b1ynRZfv76","Twitter for iPhone",266,,,,TRUE,FALSE,69,26,,,,,"twitter.com/timesnowsports<U+2026>","https://t.co/b1ynRZfv76","https://twitter.com/timesnowsports/status/1385596692167151618",,,,,,,,,"x99448420","GautamGambhir","en","x1385596692167151618","#PBKSvMI  Live score, IPL 2021 | 

Deepak Hooda gets de Kock, MI 7/1

#PBKS #MI #PBKSvsMI #MIvsPBKS

Follow LIVE:

https://t.co/EaBFvHtUmi",2021-04-23 14:09:29,"Twitter Web App",7,1,"x981434972270743555","timesnowsports","Times Now Sports",8038,68,29854,"","Your one-stop destination for sports news from across the globe. Follow for all latest updates related to Cricket, Football, Badminton, Tennis and other sports.",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json","New Delhi","New Delhi, India","city","India","IN","NA NA","NA NA","76.84252 77.347652 77.347652 76.84252 28.397657 28.397657 28.879322 28.879322","https://twitter.com/Radhika_Khera/status/1385653820827394048","Radhika Khera","","National Media Coordinator @INCIndia|MLA Candidate, Delhi 2020|ExNationalSecretary & SocialMediaHead @IYC|Tweets=PersonalViews|RT<U+2260>Endorsement|","https://t.co/lrHO0dqrxj",FALSE,151127,1026,167,50502,23305,2009-06-27 23:02:12,TRUE,"https://t.co/lrHO0dqrxj","http://t.me/radhikakhera",,"https://pbs.twimg.com/profile_banners/51584194/1605616965","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1380168815636443139/TwKwdTwd_normal.jpg"
"x51584194","x1386588537366056962",2021-04-26 07:50:43,"Radhika_Khera","Q) Why shortage of O2,hospital beds,lifesaving drugs/injections in Delhi?

A) Incompetent Govt in Centre &amp; Indias Capital-Delhi who r still ONLY busy playing Tu-Tu-Mai-Mai with each other

Only if u ppl had spent less on ur Advts &amp; more on adding to infrastructure &amp; facilities https://t.co/rH61KmbUKt","Twitter for iPhone",291,,,,TRUE,FALSE,46,11,,,,,"twitter.com/raghav_chadha/<U+2026>","https://t.co/rH61KmbUKt","https://twitter.com/raghav_chadha/status/1386580025470644229",,,,,,,,,,,"en","x1386580025470644229","Q) Why is there shortage of medical oxygen in Delhi?

A) Here are the statistics

Daily demand of oxygen in Delhi: 700 MT
Old quota allocated by Centre: 378MT
Revised quota allocated by Centre: 480MT
Practically received by Delhi: 300MT approx.

Therefore the shortage.",2021-04-26 07:16:54,"Twitter Web App",3066,973,"x98815583","raghav_chadha","Raghav Chadha",549114,628,9927,"New Delhi, India","Vice Chairman -Delhi Jal Board; MLA, Rajinder Nagar, Delhi; National Spokesperson, National Executive, Aam Aadmi Party; Chartered Accountant

RTs <U+2260> endorsements",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Radhika_Khera/status/1386588537366056962","Radhika Khera","","National Media Coordinator @INCIndia|MLA Candidate, Delhi 2020|ExNationalSecretary & SocialMediaHead @IYC|Tweets=PersonalViews|RT<U+2260>Endorsement|","https://t.co/lrHO0dqrxj",FALSE,151127,1026,167,50502,23305,2009-06-27 23:02:12,TRUE,"https://t.co/lrHO0dqrxj","http://t.me/radhikakhera",,"https://pbs.twimg.com/profile_banners/51584194/1605616965","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1380168815636443139/TwKwdTwd_normal.jpg"
"x2497197277","x1386578759948509193",2021-04-26 07:11:52,"Shiva_THNews","There is a direct relation b/n availability of #Remdesivir and beds availability in some hosps

A sr official said a few pvt hosps not admitting patients since the antiviral drug is not available

The drug supply is expected to ease by end of the month

https://t.co/ePsdNo3BJf","Twitter Web App",277,,,,FALSE,FALSE,1,1,,,"Remdesivir",,"thehindu.com/news/national/<U+2026>","https://t.co/ePsdNo3BJf","https://www.thehindu.com/news/national/telangana/shortage-of-remdesivir-delaying-treatment-keeping-beds-blocked/article34409323.ece",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shiva_THNews/status/1386578759948509193","Shiva_THReporter","Hyderabad, Telangana","Senior Reporter, The Hindu",,FALSE,2033,664,16,3818,1743,2014-05-15 21:26:39,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1235708397619539968/Ek8DfSPb_normal.jpg"
"x2368453885","x1386576798167666689",2021-04-26 07:04:04,"skashamahajan","@rashtrapatibhvn @SCJudgments Many Min,MPs,MLAs,local body parshad&amp;police https://t.co/PDdhQUfakx not care for timely procurement of oxygen,inj.Centre&amp;state govt aware of blackmarket,spurious drugs,shortage of oxygen but do not act effectively.Hundreds Covid patients die of delay","Twitter Web App",288,,"x885487044243238912","rashtrapatibhvn",FALSE,FALSE,1,1,,,,,"irresponsible.Do","https://t.co/PDdhQUfakx","http://irresponsible.Do",,,,,,,,,"x885487044243238912 x208417986","rashtrapatibhvn SCJudgments","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/skashamahajan/status/1386576798167666689","S K Mahajan","","Studied in St Vincents High School and Fergusson College, Pune.Joined NDA and served in army for over 30 years.Now in the evening of life.Truly appreciate Namo.",,FALSE,288,258,8,73393,53497,2014-03-02 06:47:17,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/853513794970042368/CFeYdhPs_normal.jpg"
"x1090510399324090369","x1386574877310676993",2021-04-26 06:56:26,"Dharma2X","@Swamy39 @rvaidya2000 @jagdishshetty @Shawshanko @chitrapadhi @nviswam @akri2000 @RamyaBhat26 @Bhaskarg77G @vishalnautamlal @SwamyBhakt @ranganaathan @Karma6X UP Govt orders 50 lakh doses of Covisheild, Covaxin each  

UP CM Yogi Adityanath ruled out any shortage of anti-viral drugs at COVID-dedicated hospitals..  

https://t.co/FFjUhkU78B https://t.co/mxzr9512Ky","TweetDeck",186,"x1386574228619546628","x1090510399324090369","Dharma2X",FALSE,FALSE,3,1,,,,,"theweek.in/news/india/202<U+2026>","https://t.co/FFjUhkU78B","https://www.theweek.in/news/india/2021/04/26/up-govt-orders-50-lakh-doses-covisheild-covaxin-each.html","http://pbs.twimg.com/media/Ez4af7JVIAATrae.jpg","https://t.co/mxzr9512Ky","https://twitter.com/Dharma2X/status/1386574877310676993/photo/1","photo","http://pbs.twimg.com/media/Ez4af7JVIAATrae.jpg","https://t.co/mxzr9512Ky","https://twitter.com/Dharma2X/status/1386574877310676993/photo/1",,"x60937837 x108006063 x75460717 x104187753 x4168598846 x283156602 x132865155 x1302681324264681473 x795724453 x142778186 x86507986 x124204931 x1330744401203630081","Swamy39 rvaidya2000 jagdishshetty Shawshanko chitrapadhi nviswam akri2000 RamyaBhat26 Bhaskarg77G vishalnautamlal SwamyBhakt ranganaathan Karma6X","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dharma2X/status/1386574877310676993","Dharma","","<U+0927><U+0930><U+094D><U+092E><U+094B> <U+0930><U+0915><U+094D><U+0937><U+0924><U+093F> <U+0930><U+0915><U+094D><U+0937><U+093F><U+0924><U+0903> || 
Be Good, Do Good!  
Serve, Love, Give, Purify, Meditate, Realize! 
Jai Shri Ram! Jai Shri Krishna!  
Om Jai Jagannath !! <U+0001F6A9><U+0001F6A9>",,FALSE,8205,348,20,56426,140,2019-01-30 07:21:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1090510399324090369/1559017265",,"http://pbs.twimg.com/profile_images/1090513470594772992/l8ACIWUa_normal.jpg"
"x16976284","x1386567200668979204",2021-04-26 06:25:56,"biswajitmohanty","LIES &amp; DECEPTION are in abundance. Otherwise everything is in shortage..   oxygen, beds, doctors,  drugs, test labs, vaccines. What the hell was  Centre doing since last 6 months ?  Everybody expected the Second Wave. Thousands died bcoz these guys slept!
 #ModiMadeDisaster","Twitter for Android",279,,,,FALSE,FALSE,13,7,,,"ModiMadeDisaster",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/biswajitmohanty/status/1386567200668979204","Biswajit Mohanty.<U+0001F43F> <U+0B15><U+0B33><U+0B3F><U+0B19><U+0B4D><U+0B17> <U+0B2A><U+0B41><U+0B24><U+0B4D><U+0B30>","Cuttack, Orissa","CA, Ph.D * Author #ChasingHisFathersDreams #Wildlifer, RTI user * Shutterbug* Book lover*Music crazy*Traveller* Troll blocker :: RT not endorsement!","https://t.co/Sf8gNi4B0o",FALSE,5259,753,41,41441,60057,2008-10-26 03:59:07,FALSE,"https://t.co/Sf8gNi4B0o","https://www.facebook.com/wildlifesocietyoforissa",,"https://pbs.twimg.com/profile_banners/16976284/1615199078","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1368870460503457795/uOsuphiq_normal.jpg"
"x16976284","x1385833034675490816",2021-04-24 05:48:37,"biswajitmohanty","Ram Bharose! Who screwed up by passing such a stupid order ? 
A move that may have caused a shortage of key medical devices

https://t.co/zMZrsnrXLW

 Download Economic Times App to stay updated with Business News - https://t.co/AI4bAIn4xX https://t.co/1f7bBohzZ4","Twitter for Android",239,,,,FALSE,FALSE,0,0,,,,,"economictimes.indiatimes.com/industry/healt<U+2026> etapp.onelink.me/tOvY/135dde21","https://t.co/zMZrsnrXLW https://t.co/AI4bAIn4xX","https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/drugs-tag-on-medical-devices-causing-a-short-supply-line-says-manufactures-and-suppliers/articleshow/82225620.cms https://etapp.onelink.me/tOvY/135dde21","http://pbs.twimg.com/media/Ezt3zLtVkAEwQMA.jpg","https://t.co/1f7bBohzZ4","https://twitter.com/biswajitmohanty/status/1385833034675490816/photo/1","photo","http://pbs.twimg.com/media/Ezt3zLtVkAEwQMA.jpg","https://t.co/1f7bBohzZ4","https://twitter.com/biswajitmohanty/status/1385833034675490816/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/biswajitmohanty/status/1385833034675490816","Biswajit Mohanty.<U+0001F43F> <U+0B15><U+0B33><U+0B3F><U+0B19><U+0B4D><U+0B17> <U+0B2A><U+0B41><U+0B24><U+0B4D><U+0B30>","Cuttack, Orissa","CA, Ph.D * Author #ChasingHisFathersDreams #Wildlifer, RTI user * Shutterbug* Book lover*Music crazy*Traveller* Troll blocker :: RT not endorsement!","https://t.co/Sf8gNi4B0o",FALSE,5259,753,41,41441,60057,2008-10-26 03:59:07,FALSE,"https://t.co/Sf8gNi4B0o","https://www.facebook.com/wildlifesocietyoforissa",,"https://pbs.twimg.com/profile_banners/16976284/1615199078","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1368870460503457795/uOsuphiq_normal.jpg"
"x714296821","x1386566055670124547",2021-04-26 06:21:23,"Rupalijee","India is likely to receive a few lakh vials of #Remdesivir from @GileadSciences to ease shortage of the critical antiviral drug used for treating moderate to severe #COVID19 patients: acc to Moneycontrol","Twitter for iPhone",203,,,,FALSE,FALSE,15,9,,,"Remdesivir COVID19",,,,,,,,,,,,,"x309728693","GileadSciences","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rupalijee/status/1386566055670124547","Rupali Mukherjee","Mumbai ","Journalist@The Times of India. Reporting on #Covid19. Track #pharma/ #patents/#health/ social issues. @CheveningFCDO Scholar & @NatPress Fellow. RT <U+2260>endorsement","https://t.co/S5towVfjvP",FALSE,3605,307,89,4141,4281,2012-07-24 13:32:42,FALSE,"https://t.co/S5towVfjvP","http://timesofindia.indiatimes.com/toireporter/author-Rupali-Mukherjee.cms",,"https://pbs.twimg.com/profile_banners/714296821/1606584719","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1306869467608051718/GJ5xk105_normal.jpg"
